Series Name,Average precipitation in depth (mm per year),CPI base year,CPIA property rights and rule-based governance rating (1=low to 6=high),CPIA structural policies cluster average (1=low to 6=high),CRVS (WDI),Changes in inventories (constant LCU),Changes in inventories (current LCU),Changes in inventories (current US$),"Charges for the use of intellectual property, receipts (BoP, current US$)",Compensation of employees (current LCU),Container port traffic (TEU: 20 foot equivalent units),Control of Corruption: Estimate,Control of Corruption: Number of Sources,Control of Corruption: Percentile Rank,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval","Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",Control of Corruption: Standard Error,DEC alternative conversion factor (LCU per US$),Electric power transmission and distribution losses (% of output),Firms competing against unregistered firms (% of firms),Firms experiencing electrical outages (% of firms),Firms offering formal training (% of firms),Firms that spend on R&D (% of firms),Fixed broadband subscriptions,GOAL 16: Peace and Justice Strong Institutions (5 year moving average),GOAL 17: Partnerships to achieve the Goal (5 year moving average),GOAL 2: Zero Hunger (5 year moving average),Geospatial data available at 1st Admin Level,"IFC, private nonguaranteed (NFL, US$)","Industrial design applications, nonresident, by count","Industrial design applications, resident, by count","Listed domestic companies, total",Net ODA received per capita (current US$),"Net bilateral aid flows from DAC donors, Australia (current US$)","Net bilateral aid flows from DAC donors, Austria (current US$)","Net bilateral aid flows from DAC donors, Belgium (current US$)","Net bilateral aid flows from DAC donors, Canada (current US$)","Net bilateral aid flows from DAC donors, Czechia (current US$)","Net bilateral aid flows from DAC donors, Denmark (current US$)","Net bilateral aid flows from DAC donors, Estonia (current US$)","Net bilateral aid flows from DAC donors, European Union institutions (current US$)","Net bilateral aid flows from DAC donors, France (current US$)","Net bilateral aid flows from DAC donors, Germany (current US$)","Net bilateral aid flows from DAC donors, Greece (current US$)","Net bilateral aid flows from DAC donors, Hungary (current US$)","Net bilateral aid flows from DAC donors, Italy (current US$)","Net bilateral aid flows from DAC donors, Japan (current US$)","Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)","Net bilateral aid flows from DAC donors, Lithuania (current US$)","Net bilateral aid flows from DAC donors, Luxembourg (current US$)","Net bilateral aid flows from DAC donors, Norway (current US$)","Net bilateral aid flows from DAC donors, Portugal (current US$)","Net bilateral aid flows from DAC donors, Slovenia (current US$)","Net bilateral aid flows from DAC donors, Spain (current US$)","Net bilateral aid flows from DAC donors, Sweden (current US$)","Net bilateral aid flows from DAC donors, Total (current US$)","Net bilateral aid flows from DAC donors, United Kingdom (current US$)","Net bilateral aid flows from DAC donors, United States (current US$)","Net errors and omissions (BoP, current US$)","Net incurrence of liabilities, total (current LCU)",Newborns protected against tetanus (%),"Patent applications, nonresidents","Patent applications, residents","Persistence to grade 5, total (% of cohort)",Political Stability and Absence of Violence/Terrorism: Estimate,Political Stability and Absence of Violence/Terrorism: Number of Sources,Political Stability and Absence of Violence/Terrorism: Percentile Rank,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval","Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",Political Stability and Absence of Violence/Terrorism: Standard Error,"Portfolio equity, net inflows (BoP, current US$)",Power outages in firms in a typical month (number),Prevalence of current tobacco use (% of adults),"Probability of dying among adolescents ages 10-14 years (per 1,000)","Probability of dying among adolescents ages 15-19 years (per 1,000)",Prosperity gap (average shortfall from a prosperity standard of $25/day),Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Rail lines (total route-km),Regulatory Quality: Estimate,Regulatory Quality: Number of Sources,Regulatory Quality: Percentile Rank,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval","Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",Regulatory Quality: Standard Error,"Reserves and related items (BoP, current US$)",Rule of Law: Estimate,Rule of Law: Number of Sources,Rule of Law: Percentile Rank,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval","Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",Rule of Law: Standard Error,S&P Global Equity Indices (annual % change),SDDS/e-GDDS subscription,Scientific and technical journal articles,Secure Internet servers,Subsidies and other transfers (current LCU),Surface area (sq. km),Time required to obtain an operating license (days),"Total reserves (includes gold, current US$)",Total reserves minus gold (current US$),Value lost due to electrical outages (% of sales for affected firms)
"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",-0.11260048112652583,0.6377340818120621,0.42272435577834805,0.35202522533471636,0.453118449278563,0.21409291051328747,-0.03612883663893955,0.001554404645320448,0.41251885993148535,-0.18158454143956593,0.09153444546051023,0.9334379556585237,-0.17010267476152394,0.938548299652086,0.9325839776852377,0.9318409119201733,0.0808756065100824,-0.3475882302904617,-0.659211481394079,-0.1349266077736851,-0.07426847675844096,0.1438135548935242,0.16842341672925232,0.2885833854940916,-0.23501324369184703,0.39711867556831343,0.041214735721824956,0.17910821369141716,0.3836639899708766,0.01580046769433239,0.037459002900421166,-0.01157697329517431,0.20961873589382374,0.3080009718886269,0.15855096169631286,0.2022261215809972,0.023102968035518492,0.2660731015501315,0.2823584054304709,0.124778220270607,0.0767205414760539,0.21731956851801829,0.19154396489631131,0.03940517625369529,0.16550554186357677,0.20621786314339877,0.1573815016712634,0.06868220417197372,0.2902205758546691,0.17651613132602118,0.2629360176729743,0.11536823848586446,0.11974433534939499,-0.04592625367388632,0.20917986656962342,0.10641212840287015,0.1993200660055775,0.053471216954492896,0.10421731903590709,-0.06009360302286714,-0.07557012170997701,-0.04020173867781126,0.03365022743908944,-0.14146282638550933,0.632325040672079,0.288285100376011,0.6628972312332635,0.6997684720264742,0.6457748547509584,-0.1175264748784855,0.04441424231940986,-0.044851632296554055,-0.19037823345947086,0.6933342395147513,0.5884350004187056,0.5592266925322187,0.39114828625195946,0.03567263442138911,0.8696317772672167,-0.3150666858371157,0.8604107559779764,0.8601830653384323,0.862093272074558,0.3998799778940052,0.06529145425070719,0.9947338079160082,-0.2887127393201718,0.9954256377292623,1.0,0.9932668476992584,0.057330464502205004,0.022613650824607694,0.5403627729520158,0.37957097120962097,0.5196915035030907,-0.06522919337225092,-0.12642859086683195,0.11173340046265827,0.20756366658954284,0.18225469048334136,-0.057789524462072604
"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",-0.09268892792795334,0.6171481219799269,0.42973110328128816,0.3594039105836424,0.4629898866509667,0.21289096352500672,-0.045229144175605834,-0.006097765641118345,0.4081338526885431,-0.18545649392294752,0.10410368922971025,0.9380510750010757,-0.2189852592363988,0.9406818576721669,0.9341707696125109,0.9359331188605906,0.1414293400233573,-0.36803148577802935,-0.6689728254665642,-0.1289527927300991,-0.0714900519664887,0.1541024916796829,0.18334557054438727,0.2710945771523581,-0.21913200902147162,0.3982231502935878,0.049173692111564804,0.1746271425550856,0.38689393371408914,0.026564444738668543,0.04610743548994149,0.005377585016951484,0.2301361057819243,0.3143162881630633,0.15473725625529453,0.19327452497904482,0.023479634889616855,0.27441212954041533,0.29094622085948135,0.11849884728874725,0.07502820381786755,0.19978732393753612,0.1864205971587124,0.0348772071654201,0.15300259620075815,0.2068932431616121,0.1675724381715481,0.07214408333681312,0.2908089276528732,0.17826950812468847,0.27754843180582683,0.11599211560213522,0.12466334132869711,-0.03310355792593907,0.2094176045990511,0.10077628551509758,0.19049597186136938,0.04423982572721175,0.10920362991788372,-0.07505828972619041,-0.08283084067996896,-0.02995059232079572,0.04187601770576097,-0.1274489531451156,0.647004922053424,0.25903148308037544,0.6798164680641303,0.7156737717282555,0.6620827899710321,-0.08906097003237269,0.045789477588354444,-0.042018845018705175,-0.17959801614503584,0.6921377502438326,0.5867331716655225,0.5595077015169914,0.3854446762960839,0.051623724315249496,0.8704823717672365,-0.36034114466447825,0.8621838406160689,0.8579646296175457,0.8649512770453072,0.44587534556455255,0.06736055104748472,0.995480245645525,-0.33861000293548693,0.9961219074931642,0.9932668476992584,1.0,0.1248710706433154,0.011120792457569304,0.5166867218776436,0.3719352680457,0.4952290252733076,-0.0687645478380611,-0.1360684296870615,0.11920809487899584,0.19625915796984048,0.1712371530203252,-0.05389511649161691
Rule of Law: Standard Error,0.25778550146242757,-0.06242758994910948,0.0945866379582738,0.0013887864667065316,0.049493091989041595,0.07219158293396417,0.021490376698427283,0.019632403556306473,-0.1681782672474173,-0.08178910651082827,0.13210333705673083,0.11534970990779947,-0.8168034445960062,0.09611727974813396,0.08090443717986241,0.12688845985955483,0.9208744357786265,-0.12661309340779694,-0.060934433034511515,0.08454914427742478,0.0783469439038467,0.041740283827839085,0.06909319243700662,-0.3805096260296996,0.2278128224859957,0.027263967374377245,0.11737547515307262,-0.03220911809092702,-0.07993090975244038,0.17496734236568884,0.16113700126140235,0.129804223753256,0.39967543364295877,0.1655954302059762,-0.22780665855018248,-0.026340027548079046,-0.18681228512528103,0.017579624627314636,0.033574705750380546,-0.05955675457366202,-0.1968501685452437,-0.19159793717386905,-0.17804818959151567,-0.04219168589275406,-0.15093686449438823,-0.15020894446935332,0.013735268592845302,-0.035430428220219926,0.08429578771293467,0.01903567848936236,0.06764932587558294,0.045304609422026576,0.024060434797775775,-0.009701530581062962,-0.15005847614952827,-0.22015024859368387,-0.2159605729583534,-0.29858831765689725,0.08163275481251803,-0.061103850229820844,-0.17176122182453632,0.21125642924917978,0.17480538646215454,0.2282343539663955,0.15622575431786093,-0.4751130736943609,0.17275898872257037,0.16739122462365943,0.17364873079903959,0.4453907609877708,0.08942562902520117,0.0663349348257299,0.0004421546082548001,-0.06501834422606251,-0.06930982053732215,-0.06599982165183178,-0.08800616530007788,0.13289510587572112,0.01860011852578448,-0.7205194751153062,0.020140671100088613,-0.01773864846017664,0.049997965732113125,0.7074477455673065,-0.012166853872195427,0.09599357039598375,-0.8285894238823948,0.08296228549617486,0.057330464502205004,0.1248710706433154,1.0,-0.08871549534352875,-0.24117503003902763,-0.16631467174755513,-0.4512060197003976,-0.08827093729528947,-0.22373389414923137,0.0370739073498238,-0.23228728726014722,-0.22687430420116708,0.08066927207835588
S&P Global Equity Indices (annual % change),-0.270293823668926,0.03478863191005072,0.057258937433809984,-0.07900606700065488,0.018034062594643515,0.0758284968061582,0.04790190841030825,0.04754615281502482,0.0035117156647580194,-0.08496709738064374,-0.10684972041555045,0.03168661636980349,-0.03235189702004207,0.026385414437923457,0.02316967804042346,0.0284375960403972,0.03670740496127722,-0.07841298063120085,0.01325022549015278,-0.19637883008467383,-0.6304289453880555,0.12339052228018008,0.12592547773224375,-0.057723904452337146,-0.2247694656282303,-0.1299795677109043,-0.003514978388511532,-0.051360992555905316,-0.13525913791702054,-0.4700730373292231,-0.5430645760248638,-0.03337293644856872,0.16245704574271555,0.00891676440798809,0.007494405851542009,0.11484357687176652,-0.12099189906829468,0.1788830990476215,-0.019292560366238897,0.40622797712977193,0.13346606146727458,0.057715462496131215,-0.09920666739778959,0.527468017880475,-0.003893766913111236,-0.21762387119853283,-0.0542815715705999,-0.0320166172438535,-0.09876864570061981,-0.07496278631047992,-0.16053616471176543,-0.16209498092928004,0.11912849200951639,-0.0037326987578496606,0.04426683331844726,0.0069465852039156785,0.12281861543006861,0.009696061444933466,0.07981818207806425,-0.039775177285119354,-0.05000240960855875,-0.5661570428744996,-0.5556687971417422,0.012781972070358196,0.08395046612564053,-0.05939382471999095,0.08845982397548265,0.08506659458877884,0.08150829066799231,0.13934059301676502,0.10763646363263264,-0.6358523652433314,-0.0009911017189816484,0.02652825307799191,0.0375984171463146,0.008364088399148496,-0.03330602225877411,-0.3279541552057363,0.05637917004524626,-0.07836910461942341,0.05797805949553869,0.06150905008444778,0.05891635381534205,-0.017280902714192806,0.22731897649738966,0.023441823921928746,-0.053123702243363616,0.017260442315868256,0.022613650824607694,0.011120792457569304,-0.08871549534352875,1.0,-0.006596480140651306,-0.10960443902919546,-0.03945860014023719,-0.09771869408157781,-0.11456397549644949,0.08820738821360016,-0.019773818156409315,-0.024896772221865954,-0.6887504898125143
SDDS/e-GDDS subscription,-0.17842560698409068,0.35652587237940575,0.10923927023692821,0.051483815759675346,0.6593603770952315,0.12670714262911467,-0.08950884609876418,-0.05497238009837139,0.43396395001336585,-0.1795480453827786,0.014420229588738051,0.5772136221084712,0.15648330050032042,0.5833135909572567,0.5821977656127894,0.5754030436667584,-0.23450615759380697,-0.2765925048441699,-0.5064255129271391,-0.14266141801631388,-0.06445201013019615,0.1635972430672348,0.14848419551333497,0.48898970949904363,-0.2902848662982509,0.2497752371412368,-0.09511866311734357,0.20867861332829524,0.4363412440753823,0.014741442006448694,0.03255437368382147,-0.0685282482704097,-0.1199206328955455,0.18902071983031893,0.06541657340376755,0.06618242081264622,0.018371321038185555,0.11609565180987526,-0.06414774969801748,0.09864554346887466,-0.057935884324561114,0.20381955954870765,0.11036468833672544,0.08481385759065721,0.15385229065673076,0.14166213148835505,0.008669155294290697,0.0029888859817595783,0.2856854616805668,0.024215934145270426,0.059652003248356324,0.23220159400969093,0.022042898828405738,0.09642077695004625,-0.08045770203426247,0.00476388677063609,0.04695710908537133,0.0013152776221749495,0.0015343871782445336,-0.06651173224264678,-0.1711614319407814,-0.002160898514658469,0.020798082523256368,-0.2530556346798807,0.3829707647372515,0.5578097679900264,0.37384003922905484,0.3898454886444057,0.38320491249280203,-0.42192696908908384,0.026846963510213113,-0.03567200024770716,-0.1705786410988848,0.5434310550021357,0.4668233361206958,0.3416986201053035,0.3265100620041905,-0.055406566257128025,0.6194823017637351,-0.02619830282699536,0.6148702678234795,0.6177983080836383,0.6126912666912052,0.17351484120611424,0.07528771813495747,0.536395154304821,0.062339988315145534,0.533080674177025,0.5403627729520158,0.5166867218776436,-0.24117503003902763,-0.006596480140651306,1.0,0.4096323276962626,0.6015467094236578,-0.08754294775089318,0.04902539162185467,0.13627279167865883,0.34889189131247966,0.3188613538096778,-0.04756681547452367
Scientific and technical journal articles,-0.11774359124000733,0.28473518713072604,-0.04117162148911017,0.09694730715302649,0.2399874126219889,0.03914879334006751,-0.16314400575138982,-0.12868152797931445,0.5053640675303692,0.10210073537827973,0.514048681468035,0.33064524880221324,0.17293483975857388,0.33559168860918137,0.3318461048322584,0.3208940423230254,-0.19515952157113303,-0.15173677256732762,-0.36665560000827496,0.20668310550003094,-0.11210759712347622,0.07247858228642995,0.0551372918740605,0.5763328149769618,-0.2680012605561528,0.10106050013705249,-0.14932313720078483,0.2742354171218073,0.36546776257199626,0.2677657193115898,0.37993980859637,0.275920802377058,-0.23330461797588345,0.4487532119559539,0.40354624259840416,0.18476350804874395,0.3130998720998558,0.13115182170207706,0.2863891865262511,0.13172360905471853,0.1126744655022241,0.3480267209426515,0.37086292264386506,0.16666166370357777,0.398741959429808,0.3787597806411137,0.2630733338478619,0.2318274384180697,0.19988680805468978,0.0801074250879194,0.35064710386203524,0.2802391959395734,0.050403381202229106,0.04021448216114019,0.24487370790579965,0.3802911849877607,0.5387238789110004,0.36060569621030564,-0.07017609285496322,0.047053309650347944,0.04663261405908166,0.2784963028315217,0.35888474684363797,-0.3316858005748844,0.0765073209293944,0.6143264095505354,0.0827532655243692,0.11673117136812658,0.07034174996386502,-0.6214486358369936,-0.0730906489478053,-0.21491035102276243,-0.3103089826321659,0.33225534201816315,0.3099378865653946,0.28826438091794865,0.27720606752124755,0.2499002078731747,0.3241452542721825,0.19973026236200114,0.3139951657119615,0.32154790849381865,0.30593999494560864,0.00842578543970051,0.034203315832306014,0.3744290430645244,0.13476222800580123,0.3723635683957506,0.37957097120962097,0.3719352680457,-0.16631467174755513,-0.10960443902919546,0.4096323276962626,1.0,0.671594665485634,0.23141218434243174,0.6123958493206537,-0.06885813053273002,0.5790419631196199,0.5447175725781426,-0.1522379936102088
Secure Internet servers,-0.1991475300735037,0.4556535312158307,-0.03229841012687206,0.0979019215360752,0.39557818912580656,0.14952360739911832,-0.062204592004139504,-0.014793502665643585,0.6343493716084136,-0.0010765406760670023,0.20848186892236,0.46655029111035906,0.354838116788708,0.47058565674139496,0.4704806900546582,0.45296647892205844,-0.44442004915516947,-0.302591664309745,-0.5249414279019895,-0.13296569585738807,-0.048520266192296435,0.0233749083301813,0.016448288565322027,0.7855657608124547,-0.37037262953241973,0.2714822200622928,-0.1390582802701203,0.3077457383413916,0.4960349299709731,0.0728544243486457,0.1557182054245469,0.10046314773685573,-0.230339014092333,0.26560710034396484,0.3781643168855351,-0.006905632998106682,0.13361846619422293,0.1250746372158231,0.15178773938404266,0.04199928945256592,0.10190919620149937,0.2240904672952749,0.2657986269819242,0.10290908564424407,0.32656514766497097,0.26576337106009057,0.14058090324972328,0.08071078346589053,0.15098834597588767,0.0012575814671338384,0.23768977141436648,0.15851230121638335,0.034921798840257236,-0.045220806781185244,0.19346605682486748,0.2536057845813081,0.3605997654505634,0.25051847376864467,-0.05151828690620996,-0.013764447495045698,0.033605939877202104,0.05601324785232245,0.13309240894172988,-0.4026170648286516,0.1913763057603854,0.7398693094780735,0.2008432122187325,0.23585317482928297,0.18858273379652837,-0.6361666305983317,-0.13340008673387874,-0.03985503521617074,-0.30472865278366035,0.5610204073288548,0.49746009343606223,0.445993247266819,0.3703912699437664,0.1014391641622819,0.49453210445123696,0.21728898246513842,0.48116405363519027,0.48540543008553555,0.4747647248116283,-0.017085773948326638,0.09220432890166111,0.5121515497825159,0.24848329016439266,0.509593435734893,0.5196915035030907,0.4952290252733076,-0.4512060197003976,-0.03945860014023719,0.6015467094236578,0.671594665485634,1.0,0.16434373337912273,0.3716173125361648,0.04649146358280691,0.5971198301455097,0.5563964656437425,-0.04615774931057812
Subsidies and other transfers (current LCU),0.0836605986018389,-0.11038675129813635,0.13486235005120514,0.1705070469590723,-0.21539118249554276,-0.08582400888262179,0.06311683053140447,0.01806381728699129,0.22879877007346905,0.9487690798441201,0.37310704089175795,-0.09503180027715673,0.11650593538617263,-0.05249467371179805,-0.04253373929505621,-0.08188391451496467,-0.14442323974458582,0.6326914977032372,-0.0008546788808900454,0.12710611707858216,0.02048806388501041,-0.021316834871167697,0.03212712891151128,0.36951227442328755,0.29639199926736026,-0.250442201256007,-0.28513486192961074,0.2576344496153769,-0.01926520426100633,0.12335777293079538,0.1850787974236391,0.06913866890676698,-0.26707535192668264,-0.039444904641377385,-0.0067931369175903075,-0.06305818940038833,0.1214877116848382,-0.23576669915780402,0.07312247455845186,-0.0072679440807442595,-0.08537871603670646,0.0648601963128033,0.09232186111369124,0.04073808875759689,0.04839577747304815,0.06845613283364137,-0.06422906903663385,0.1261964641325387,-0.1902166344397722,-0.057251962869323866,0.16627421454173427,0.029775509788584925,-0.12732011115183414,-0.06301845322625646,0.06310748862548193,0.08004624585026145,0.16608096975468858,0.12943051208333317,-0.029221471821059518,0.26209924030884535,0.11550257090893419,0.21927751242737611,0.20928936076790802,0.17506773226800829,-0.2839042143280162,0.22336910540471322,-0.27622259449317627,-0.2679754639410925,-0.29530400548405494,-0.22463606996032356,-0.01283180147096007,0.0018393999999491578,0.21762451355488624,-0.2333944137387384,-0.2754074625765504,-0.23428127264361323,-0.18682835627839672,0.192159401360289,-0.11221292620061946,0.27385736568091695,-0.09093081811889665,-0.07615683078683769,-0.11125829147746512,-0.28726050951172405,-0.14448416318499077,-0.08309410086299474,0.10967437008399607,-0.05357706215186959,-0.06522919337225092,-0.0687645478380611,-0.08827093729528947,-0.09771869408157781,-0.08754294775089318,0.23141218434243174,0.16434373337912273,1.0,0.3336981887150934,0.022790192201144886,0.4777073211242752,0.48820743859207144,0.0039404167808430035
Surface area (sq. km),-0.023942286983981882,-0.02721609744756295,-0.1506392753749868,0.060924341885397644,-0.13237411130361681,-0.12142448032471435,-0.18492451504415358,-0.1899507360109212,0.17629642792112826,0.2903052993008145,0.31151720258887877,-0.1289173745378843,0.27380806931315793,-0.12085590701808206,-0.11936211202138268,-0.13018684983439557,-0.2352688576541035,0.1452392093521704,0.04743511751272982,0.25066152309859213,-0.07697599045160107,0.035172007499041355,0.007202177115729005,0.39945217833498414,-0.07247008069599753,-0.30599628902380693,-0.22285062812467202,0.1376011676898545,0.11241198654930197,0.1981752282530636,0.27746970501411566,0.4057008583037953,-0.36082715377524827,0.1260693751427102,0.1893805518673107,-0.021839086853099945,0.20382933923905278,-0.09469588957822898,0.06020219776970536,0.10615084946255894,0.036068827474190844,0.17434128367662385,0.1915421330322254,0.08958200762531335,0.16673490271011762,0.1875006945112619,0.03661801080125654,0.1317419073962571,-0.053981635014292796,-0.023092005641962964,0.12330487034069842,0.15092869264096104,-0.04086062138193969,0.05849862028009522,0.04501416275628437,0.23799362719116332,0.27766273770062594,0.30224712878874477,-0.04809006258849907,0.0604884677812536,0.10922151857152794,0.33681061570475873,0.3381706283965258,-0.181610181269255,-0.22426692628035697,0.40695888425660887,-0.23789987001974763,-0.23586812663741435,-0.2407809268551948,-0.5145587465945598,-0.01850461434011079,-0.18527832389463128,0.05924473469328051,-0.14242498479561677,-0.168932630332005,-0.13665362697724098,0.03615793422691119,0.2444993249356923,-0.12117865760026861,0.3811498454194327,-0.1151916861299785,-0.1095190025983005,-0.1270664617036985,-0.26260601070630885,-0.039847296919180805,-0.13661910754901993,0.3371292369732009,-0.13129958698896765,-0.12642859086683195,-0.1360684296870615,-0.22373389414923137,-0.11456397549644949,0.04902539162185467,0.6123958493206537,0.3716173125361648,0.3336981887150934,1.0,-0.112285206449617,0.4448714853648149,0.43761903005311487,-0.12122726599592047
Time required to obtain an operating license (days),-0.0463458766810931,0.09473643006193164,0.06778587224241034,-0.1355332504051155,0.17043997615368303,0.03972419791111107,0.027109642424509417,0.04266310519431003,0.04829782422578183,0.014671386212297449,0.07923221852607219,0.11916958557125043,-0.11466648033505805,0.09694515745572999,0.08508160765615065,0.08984850875820828,0.07973915829929583,-0.14041816121865316,-0.2307945546941175,-0.41563068479873555,-0.14910164910270743,0.5544528266652735,0.6599070332754352,0.035861076535696514,0.04702250638655959,0.042801699510640154,-0.07364632123052373,0.040965810048639376,0.02097559860766139,-0.09749452546161905,-0.10420966126958943,-0.06181182174093369,0.029267782282585194,-0.11179136133321259,-0.04920056552968305,0.05109869770141139,-0.10226270802741322,0.00855995858655246,-0.0831412429910036,0.033102186487171704,-0.04286219470079501,0.01961706359745237,-0.07261955250939912,0.17872092143917617,-0.03363339863773051,-0.07488681152933817,-0.06543793199328182,-0.06503206413921629,-0.035148454761909906,-0.09831383467600259,-0.18062365064609204,0.03514686768678757,0.0895841102953051,0.01711741147801551,-0.02703244186808541,-0.05997659343488481,-0.17495529284263128,-0.06866788643645244,0.009321893781919718,-0.04588995095022404,-0.14286607707306948,-0.09668008875481439,-0.1255821058895379,0.03730417396089606,0.13209847036711966,-0.035723485412892574,0.12024351009800333,0.1464679028528212,0.1322730877609791,0.13791269529063555,-0.030783515113138087,-0.05249711098389453,0.13242025873534397,0.1985181126605464,0.19784453293835624,0.13466843824742586,0.07426959940357482,-0.08494446067696768,0.18472025644134393,-0.2408366102389969,0.18155815365047945,0.18309455344062256,0.18930278999794858,0.1592285564886424,0.05327700659325525,0.12518528146199742,-0.14453661859122993,0.10964222065527521,0.11173340046265827,0.11920809487899584,0.0370739073498238,0.08820738821360016,0.13627279167865883,-0.06885813053273002,0.04649146358280691,0.022790192201144886,-0.112285206449617,1.0,0.12610159158696554,0.0919526724212477,-0.12269415091526782
